x,y,filter_value,true_blob
-5.771554716024800413e+00,-4.925590749934809054e+00,-1.574303590759776605e-01,0.000000000000000000e+00
-4.698180392655524784e+00,-5.979003903349582316e+00,-1.652428342887373613e+00,0.000000000000000000e+00
-7.391891871142886927e+00,-6.898004621701143257e+00,-6.579357526006986978e-01,0.000000000000000000e+00
-4.722400716110732866e+00,-5.927005514810642417e+00,-1.596846586426758918e+00,0.000000000000000000e+00
-8.464013858336974394e+00,-8.263005877345994676e+00,-1.035480279771720857e+00,0.000000000000000000e+00
-4.984050460382723813e+00,-6.558698310015822486e+00,-1.920063330245783018e+00,0.000000000000000000e+00
-4.868045525198666290e+00,-4.400808202815198023e+00,-3.234072397141123378e-01,0.000000000000000000e+00
-8.051401629379324021e+00,-6.252760397169079276e+00,2.590822267034220694e-01,0.000000000000000000e+00
-6.074704488825267923e+00,-5.550925527397879478e+00,-4.494468822940461683e-01,0.000000000000000000e+00
-4.744027909779529928e+00,-7.475940768564944605e+00,-2.781961175734954494e+00,0.000000000000000000e+00
-4.601051292009210592e+00,-4.625125588952007760e+00,-6.660901562892296290e-01,0.000000000000000000e+00
-6.357607945579575315e+00,-6.199765300709922045e+00,-7.724760010510907104e-01,0.000000000000000000e+00
-5.178994939128476638e+00,-5.506211247290026201e+00,-9.820370747882750662e-01,0.000000000000000000e+00
-4.816713195380351920e+00,-5.211046450893411119e+00,-9.830026170108628891e-01,0.000000000000000000e+00
-7.026923824851787792e+00,-4.909462723711168763e+00,6.499992049723821719e-01,0.000000000000000000e+00
-4.098444651759981738e+00,-5.592378908558591100e+00,-1.732972441417436116e+00,0.000000000000000000e+00
-8.373313578152028924e+00,-6.367555428482563507e+00,3.740825854043141607e-01,0.000000000000000000e+00
-6.270971009635527338e+00,-7.401589415692436447e+00,-1.757498329072248344e+00,0.000000000000000000e+00
-7.262898692323641825e+00,-7.815732443984729549e+00,-1.449901254852807408e+00,0.000000000000000000e+00
-4.975719393819986180e+00,-5.701462022624469661e+00,-1.261874594657963922e+00,0.000000000000000000e+00
-8.375231474671089416e+00,-5.807536397744661016e+00,8.087278864903546527e-01,0.000000000000000000e+00
-5.829381727077748820e+00,-5.362958488665537260e+00,-4.593160642063244814e-01,0.000000000000000000e+00
-7.007614972692424615e+00,-7.060579115992094756e+00,-1.027100123143154464e+00,0.000000000000000000e+00
-7.463894279283803002e+00,-6.788339464654177036e+00,-5.274649580115654546e-01,0.000000000000000000e+00
-5.896841867586981145e+00,-5.812228153731853197e+00,-7.643132904885200363e-01,0.000000000000000000e+00
-6.507275585100819271e+00,-6.557757417916864284e+00,-9.547714078972017182e-01,0.000000000000000000e+00
-5.290812672655030191e+00,-2.918054508317156071e+00,1.091892939311972288e+00,0.000000000000000000e+00
-7.473609989095320039e+00,-6.813073783407471495e+00,-5.404559099396729627e-01,0.000000000000000000e+00
-7.717626430162097151e+00,-5.153638094913975287e+00,8.983968856559241267e-01,0.000000000000000000e+00
-6.956029524359230720e+00,-5.000178948623800856e+00,5.348957703593388846e-01,0.000000000000000000e+00
-6.546889457769260012e+00,-6.581389153767361222e+00,-9.479763611594426154e-01,0.000000000000000000e+00
-3.222593621987623891e+00,-5.050623563851806885e+00,-1.868298908686804927e+00,0.000000000000000000e+00
-4.274406532193754771e+00,-5.310401984982686230e+00,-1.403308630873572271e+00,0.000000000000000000e+00
-6.383211801750198866e+00,-5.302473653246204677e+00,-6.179725167882327980e-02,0.000000000000000000e+00
-4.058347119580309581e+00,-5.650195136700388865e+00,-1.803111005872410022e+00,0.000000000000000000e+00
-2.782210361661960896e+00,-4.666644605345638297e+00,-1.849982913645378479e+00,0.000000000000000000e+00
-5.545683782345092183e+00,-5.653844453761985633e+00,-8.640976397515576224e-01,0.000000000000000000e+00
-6.412901842897677618e+00,-7.543462912648595697e+00,-1.777426390380671517e+00,0.000000000000000000e+00
-6.029018660832754506e+00,-5.737027722694831411e+00,-6.224120275059366048e-01,0.000000000000000000e+00
-6.476093428610772307e+00,-5.640316494809110459e+00,-2.644570287413364751e-01,0.000000000000000000e+00
-5.580127444400194037e+00,-5.029689012573272500e+00,-3.592169517579431592e-01,0.000000000000000000e+00
-4.888599165555696402e+00,-5.691591533359089183e+00,-1.309403078277101562e+00,0.000000000000000000e+00
-7.223818612177511866e+00,-3.966678510343836450e+00,1.504355148521004937e+00,0.000000000000000000e+00
-6.260374274632837910e+00,-6.122391716904585834e+00,-7.741641860283448029e-01,0.000000000000000000e+00
-6.775113143516819036e+00,-6.661892697386829099e+00,-8.657628039083100635e-01,0.000000000000000000e+00
-2.913687865406147992e+00,-4.035835892317321871e+00,-1.278507381856549774e+00,0.000000000000000000e+00
-5.364940301669973266e+00,-6.067716182501755817e+00,-1.298870287449717997e+00,0.000000000000000000e+00
-5.003468632343996525e+00,-5.814886075036221236e+00,-1.332088101442993056e+00,0.000000000000000000e+00
-6.125792562647638384e+00,-5.605901035865551663e+00,-4.596446793742371417e-01,0.000000000000000000e+00
-6.557662375763722906e+00,-5.750843332037526068e+00,-2.983475413233801499e-01,0.000000000000000000e+00
-5.381989554657502950e+00,-5.215696834584349517e+00,-6.286474627792272285e-01,0.000000000000000000e+00
-6.604594107648923185e+00,-5.205200102525665784e+00,1.536759651101280155e-01,0.000000000000000000e+00
-7.691066139883902864e+00,-6.851655038469123937e+00,-4.326147015038523391e-01,0.000000000000000000e+00
-7.355859727862742226e+00,-7.419403474338959192e+00,-1.084293115184924883e+00,0.000000000000000000e+00
-4.910249698847120925e+00,-7.058966252729397262e+00,-2.353982787220491701e+00,0.000000000000000000e+00
-6.455616467737020692e+00,-4.535577812502697981e+00,5.775967526870916524e-01,0.000000000000000000e+00
-6.978474530442206891e+00,-6.320765761700668506e+00,-4.729690067988600033e-01,0.000000000000000000e+00
-7.152169347609287797e+00,-5.110615340609124146e+00,5.736258669409349809e-01,0.000000000000000000e+00
-4.318085869442125357e+00,-4.949307183217031891e+00,-1.096177266343608236e+00,0.000000000000000000e+00
-5.130034210789649052e+00,-5.827384136996562880e+00,-1.261614960505537342e+00,0.000000000000000000e+00
-7.220268487086886289e+00,-7.097368133373223920e+00,-9.209130101302073212e-01,0.000000000000000000e+00
-3.618244297656115993e+00,-4.850508831327512205e+00,-1.462877691197398189e+00,0.000000000000000000e+00
-7.054705668049090050e+00,-6.054205923801145417e+00,-2.183906374550893537e-01,0.000000000000000000e+00
-7.029283746979645642e+00,-7.455280646079939899e+00,-1.318860766614138313e+00,0.000000000000000000e+00
-5.932386698356578947e+00,-6.492718123805799380e+00,-1.268475139770291582e+00,0.000000000000000000e+00
-8.215998109829193652e+00,-7.991796192621555051e+00,-9.826285091986772802e-01,0.000000000000000000e+00
-8.609608489166109990e+00,-6.698853184649149917e+00,2.673031361090957292e-01,0.000000000000000000e+00
-6.569547609239776875e+00,-7.106890258266632898e+00,-1.340343778957556076e+00,0.000000000000000000e+00
-5.024127158022777984e+00,-5.984322263080119164e+00,-1.450142716777949925e+00,0.000000000000000000e+00
-5.197283163665946226e+00,-6.142105691144837287e+00,-1.462611426238706436e+00,0.000000000000000000e+00
-7.162973549001707241e+00,-5.975420681357798358e+00,-8.885491030628603348e-02,0.000000000000000000e+00
-7.687426233310075574e+00,-5.515103026006938691e+00,5.995145579105911615e-01,0.000000000000000000e+00
-6.993465006828632369e+00,-4.992781722810159195e+00,5.643264694678002957e-01,0.000000000000000000e+00
-5.993339648520009000e+00,-4.722601466548891125e+00,1.401172790262272261e-01,0.000000000000000000e+00
-8.078950792676298676e+00,-7.015605604199272705e+00,-3.138822181502525233e-01,0.000000000000000000e+00
-4.824302285671338453e+00,-4.479738391189270530e+00,-4.121957074706981139e-01,0.000000000000000000e+00
-3.396073110271434103e+00,-5.698300959151670675e+00,-2.259719788492328796e+00,0.000000000000000000e+00
-3.296326547193243695e+00,-6.086418842663774420e+00,-2.623269750577255532e+00,0.000000000000000000e+00
-4.768000683817045449e+00,-7.012911102844685551e+00,-2.408415519745232825e+00,0.000000000000000000e+00
-6.519535734790178338e+00,-8.864086225041068801e+00,-2.732007832436355255e+00,0.000000000000000000e+00
-7.505127669021959491e+00,-5.584892654147012081e+00,4.300620257860179874e-01,0.000000000000000000e+00
-7.820805415516218773e+00,-5.663178814343597267e+00,5.693709592986868628e-01,0.000000000000000000e+00
-4.845650009099975897e+00,-6.490681522775993528e+00,-1.955061637234053240e+00,0.000000000000000000e+00
-7.738970389222376234e+00,-6.738076213169553519e+00,-3.143747596332824856e-01,0.000000000000000000e+00
-7.547615873743446002e+00,-6.271388795397524696e+00,-7.435153673989823575e-02,0.000000000000000000e+00
-5.994764592971877804e+00,-6.367199060137799016e+00,-1.131828704108184258e+00,0.000000000000000000e+00
-3.764445087553913716e+00,-6.648100888580695589e+00,-2.761557319769665675e+00,0.000000000000000000e+00
-4.363898190310322889e+00,-7.092834068501844946e+00,-2.726165452415214574e+00,0.000000000000000000e+00
-5.295642062316564314e+00,-4.510201603823681182e+00,-1.373027746231084423e-01,0.000000000000000000e+00
-4.456525362857474803e+00,-6.355618799287296561e+00,-2.096937287660936899e+00,0.000000000000000000e+00
-4.929052392057302612e+00,-5.390265687409015349e+00,-1.050573228606773046e+00,0.000000000000000000e+00
-6.528930758244709587e+00,-5.311053455353818009e+00,2.383709786344740886e-02,0.000000000000000000e+00
-2.877286800787506760e+00,-5.131000342863855757e+00,-2.149168431907154453e+00,0.000000000000000000e+00
-4.786070123340106619e+00,-5.074852820388515262e+00,-8.969989138020577624e-01,0.000000000000000000e+00
-8.034401404797323565e+00,-5.643865649595410261e+00,7.195755763864437604e-01,0.000000000000000000e+00
-7.870920811348617541e+00,-6.889872612098028704e+00,-3.483026968460212758e-01,0.000000000000000000e+00
-2.775621043987225534e+00,-5.992285744895236910e+00,-2.880145154687651310e+00,0.000000000000000000e+00
-6.570978572205356194e+00,-4.670297892017393870e+00,5.463808079103973370e-01,0.000000000000000000e+00
-7.692608926500522415e+00,-6.701425480663452561e+00,-3.153664878961190410e-01,0.000000000000000000e+00
-4.042585356967461685e+00,-5.759182718167125792e+00,-1.897443683798627045e+00,0.000000000000000000e+00
-8.148480612784810617e+00,-5.554252538865705802e+00,8.611715631203082921e-01,0.000000000000000000e+00
-5.844596373906965958e+00,-4.134655524144170258e+00,5.009724701557434212e-01,0.000000000000000000e+00
-6.413976781969943808e+00,-4.776895574987712223e+00,3.644592863822511686e-01,0.000000000000000000e+00
-3.673139661738928474e+00,-6.797324324909606474e+00,-2.934867933610207924e+00,0.000000000000000000e+00
-6.105167545102973214e+00,-5.543200360433165663e+00,-4.241775744923645952e-01,0.000000000000000000e+00
-7.193738443105054614e+00,-5.790733179498338323e+00,7.356682338897244100e-02,0.000000000000000000e+00
-6.471160231430970633e+00,-6.340072507617604991e+00,-8.091621893969244139e-01,0.000000000000000000e+00
-5.888513133513145092e+00,-5.903578346620578010e+00,-8.402885082189363031e-01,0.000000000000000000e+00
-6.045397980660530024e+00,-6.723950816459574042e+00,-1.375876355383825134e+00,0.000000000000000000e+00
-6.919809967154533226e+00,-6.231510244683501121e+00,-4.410376663319507395e-01,0.000000000000000000e+00
-6.288799013888790590e+00,-6.555275321118640086e+00,-1.091197992140175099e+00,0.000000000000000000e+00
-6.405274429104269807e+00,-8.219861239531093489e+00,-2.305759779296209899e+00,0.000000000000000000e+00
-7.272186614410301786e+00,-6.459479721589911350e+00,-3.943380975327239191e-01,0.000000000000000000e+00
-6.512379532492992062e+00,-4.091919759543476864e+00,9.569136588195158444e-01,0.000000000000000000e+00
-5.882379298463373374e+00,-5.776208625208878011e+00,-7.455939587875777264e-01,0.000000000000000000e+00
-6.756897057532945006e+00,-6.092208256661020727e+00,-4.363864868015742693e-01,0.000000000000000000e+00
-7.968551387716773959e+00,-6.394559314764252100e+00,9.687201545883386555e-02,0.000000000000000000e+00
-7.591064856701502883e+00,-6.487305745234566601e+00,-2.139484981307084033e-01,0.000000000000000000e+00
-3.315715198449011858e+00,-4.742413852938422103e+00,-1.570789651936363107e+00,0.000000000000000000e+00
-3.261628394495929673e+00,-4.067492512524060189e+00,-1.082679162351906088e+00,0.000000000000000000e+00
-5.183303835234627677e+00,-6.465137743099247380e+00,-1.721476679770577167e+00,0.000000000000000000e+00
-7.034366663986866719e+00,-4.722156885127722248e+00,7.996790129345768827e-01,0.000000000000000000e+00
-4.652908231508591896e+00,-2.872786283364507920e+00,7.229834137291877294e-01,0.000000000000000000e+00
-5.579453935426428757e+00,-3.588644877926013166e+00,7.556631833921707564e-01,0.000000000000000000e+00
-5.575002976949070543e+00,-4.353458022030987529e+00,1.609119528747553207e-01,0.000000000000000000e+00
-3.881602771380051387e+00,-7.024183649641022598e+00,-2.978440644979122087e+00,0.000000000000000000e+00
-7.268236634200111901e+00,-7.363973743866793598e+00,-1.096879124899549085e+00,0.000000000000000000e+00
-7.572880531537771631e+00,-5.350658110082545882e+00,6.542532338333898467e-01,0.000000000000000000e+00
-6.278590812290914869e+00,-5.964036351549682813e+00,-6.400684950911701421e-01,0.000000000000000000e+00
-6.066522757648873387e+00,-8.238297671897651497e+00,-2.534539150575945587e+00,0.000000000000000000e+00
-4.180059775536523858e+00,-6.243352803581339039e+00,-2.185116658429277603e+00,0.000000000000000000e+00
-4.864421555717047596e+00,-5.144248755028637987e+00,-9.010933160499517980e-01,0.000000000000000000e+00
-3.927694024707563791e+00,-5.925452250614215544e+00,-2.098882735431145896e+00,0.000000000000000000e+00
-9.263074254789762207e+00,-6.247136102039488215e+00,1.030712086801964800e+00,0.000000000000000000e+00
-6.206034799419576586e+00,-7.262720045200905972e+00,-1.691139428409387691e+00,0.000000000000000000e+00
-5.951898702992091117e+00,-6.429149445242924088e+00,-1.206919958296963635e+00,0.000000000000000000e+00
-7.745526173883249044e+00,-5.362056973630771495e+00,7.547567452440141489e-01,0.000000000000000000e+00
-7.076963591260118314e+00,-6.592532791056005870e+00,-6.209380876143790751e-01,0.000000000000000000e+00
-6.099257914562907779e+00,-4.525038580262879861e+00,3.600939656558475588e-01,0.000000000000000000e+00
-6.023870140475847457e+00,-5.907262648583731846e+00,-7.574268286308898368e-01,0.000000000000000000e+00
-6.451552628171462800e+00,-5.487511895339327594e+00,-1.617329558711910475e-01,0.000000000000000000e+00
-3.584626616158205437e+00,-4.987776270874266338e+00,-1.590404814322868177e+00,0.000000000000000000e+00
-4.632241106988800539e+00,-5.139182198444339988e+00,-1.044197451893322803e+00,0.000000000000000000e+00
-8.577435512981871568e+00,-7.302184936120597492e+00,-2.200230211282620252e-01,0.000000000000000000e+00
-6.680662481325258639e+00,-6.938078162156401163e+00,-1.139328288915101295e+00,0.000000000000000000e+00
-8.586120258807083516e+00,-8.499900229801617968e+00,-1.141504005784834019e+00,0.000000000000000000e+00
-8.215383059029218060e+00,-6.522636328648371951e+00,1.540490178104541585e-01,0.000000000000000000e+00
-6.504137756634558620e+00,-7.001731175186051814e+00,-1.300375129554594444e+00,0.000000000000000000e+00
-6.094582740795187803e+00,-6.530453269232986635e+00,-1.194971867507864216e+00,0.000000000000000000e+00
-4.390423821582953856e+00,-6.038446166924969383e+00,-1.893317207665859314e+00,0.000000000000000000e+00
-4.819080252679994736e+00,-5.641533164921376908e+00,-1.314682041409021895e+00,0.000000000000000000e+00
-8.218539198696873882e+00,-6.323633375558077141e+00,3.100673928265929025e-01,0.000000000000000000e+00
-7.969277773067919846e+00,-6.320494662670453678e+00,1.546548682144191222e-01,0.000000000000000000e+00
-6.963971249965164034e+00,-5.634315830728592545e+00,4.912990253383048983e-02,0.000000000000000000e+00
-8.073298310432893032e+00,-6.182975869020634008e+00,3.269582775597008606e-01,0.000000000000000000e+00
-4.658958062372551723e+00,-4.779643200979276862e+00,-7.490114346673842904e-01,0.000000000000000000e+00
-7.175584538616957886e+00,-6.092436448423664608e+00,-1.714343621518707728e-01,0.000000000000000000e+00
-4.941009052215676434e+00,-4.038470104634804159e+00,3.230238769680480668e-03,0.000000000000000000e+00
-8.751612866698236459e+00,-7.361077690451331534e+00,-1.553078156325134740e-01,0.000000000000000000e+00
-9.222315477024158881e+00,-7.011836750670698670e+00,4.130564397224475992e-01,0.000000000000000000e+00
-5.200664809653137155e+00,-7.018110256169208583e+00,-2.138460167442387760e+00,0.000000000000000000e+00
-6.267795001805379407e+00,-4.916040894126584959e+00,1.641989235374629319e-01,0.000000000000000000e+00
-9.373619576611181614e+00,-7.914496334976342418e+00,-1.897520605673897465e-01,0.000000000000000000e+00
